사업코드,사업구분,사업명,X좌표,Y좌표
ME1995O006,폐기물처리시설 및 분뇨처리시설의 설치,대구직할시 성서 쓰레기 소각시설 2호기 건설사업,1091361.131,1760517.763
HG1997O003,폐기물처리시설 및 분뇨처리시설의 설치,의정부시폐기물소각시설건설사업,960481.2666,1968733.173
ME1990O003,폐기물처리시설 및 분뇨처리시설의 설치,중랑하수처리장내정화조오니처리장건설사업,961049.3964,1950433.69
WJ2010O001,폐기물처리시설 및 분뇨처리시설의 설치,(합)부흥환경 폐기물최종처리시설 조성사업,1033828.469,1928000.728
GG2010O003,폐기물처리시설 및 분뇨처리시설의 설치,천안시 생활폐기물 소각시설 증설사업,964697.0128,1870655.8
ND1997O002,폐기물처리시설 및 분뇨처리시설의 설치,삼천포화력발전소 제1회처리장 증축사업,1056181.574,1658368.118
JJ2007O003,폐기물처리시설 및 분뇨처리시설의 설치,익산시 축산폐수공공처리시설 민간투자사업,961021.7198,1769666.727
HG1995O008,폐기물처리시설 및 분뇨처리시설의 설치,화성군 쓰레기 소각장 건설사업,955386.1287,1902504.895
DG2010O001,폐기물처리시설 및 분뇨처리시설의 설치,동양에코 폐기물매립시설 증설사업,989676.2262,1773856.404
ND2002O003,폐기물처리시설 및 분뇨처리시설의 설치,양산시 자원회수시설 건설사업,1138522.864,1704406.924
ME1998O003,폐기물처리시설 및 분뇨처리시설의 설치,인천광역시 생활폐기물 소각처리시설 건설사업,921179.2715,1948302.236
HG2006O001,폐기물처리시설 및 분뇨처리시설의 설치,화성시 광역화 소각장 건설사업,950100.7999,1905648.918
ND2002O005,폐기물처리시설 및 분뇨처리시설의 설치,동서석유화학(주) 폐기물소각시설 건설사업,1166133.045,1723864.4
ND2006O001,폐기물처리시설 및 분뇨처리시설의 설치,(주)월산 마산공장 폐기물처리시설,1088978.235,1707880.664
HG1995O007,폐기물처리시설 및 분뇨처리시설의 설치,영통·영덕지구쓰레기소각처리시설,961706.4456,1917815.652
HG1987O001,폐기물처리시설 및 분뇨처리시설의 설치,시신지구(본오동)쓰레기매립처리시설공사,942100.6912,1919547.872
HG2005O001,폐기물처리시설 및 분뇨처리시설의 설치,동부권 광역자원회수시설 설치사업,992119.6442,1915400.893
ME1985O004,폐기물처리시설 및 분뇨처리시설의 설치,대단위쓰레기매립장조성사업,1091452.531,1764812.544
ND1991O001,폐기물처리시설 및 분뇨처리시설의 설치,울산시 쓰레기 매립장 조성사업,1167191.116,1722340.666
ND2003O001,폐기물처리시설 및 분뇨처리시설의 설치,마산시 생활폐기물처리시설 건설사업,1093500.874,1684013.43
ME1994O003,폐기물처리시설 및 분뇨처리시설의 설치,부산직할시 쓰레기매립장 조성사업 (1992),1131664.334,1678472.792
HG1995O001,폐기물처리시설 및 분뇨처리시설의 설치,두산 환경센타 설립사업,929444.0242,1932050.464
GG1995O001,폐기물처리시설 및 분뇨처리시설의 설치,대한제지㈜ 소각로 설치사업,986084.7028,1849761.366
HG2004O001,폐기물처리시설 및 분뇨처리시설의 설치,오산하수종말처리시설건설사업,961329.9984,1904404.757
ME1993O005,폐기물처리시설 및 분뇨처리시설의 설치,전북 특정폐기물 공공처리장 건설 사업,916764.215,1775301.857
HG2002O001,폐기물처리시설 및 분뇨처리시설의 설치,용인시생활폐기물소각시설(2차)건설공사,977452.2715,1920099.778
ME1998O004,폐기물처리시설 및 분뇨처리시설의 설치,인천국제공항소각시설건설사업,909632.6982,1944210.896
ME1995O009,폐기물처리시설 및 분뇨처리시설의 설치,대전직할시 쓰레기 소각장 건설,991421.1793,1826136.81
JJ2006O001,폐기물처리시설 및 분뇨처리시설의 설치,익산시 환경자원관리시설사업,901530.8055,1706896.588
ND2008O002,폐기물처리시설 및 분뇨처리시설의 설치,울산광역시 하수슬러지처리시설 민간투자사업,1167465.813,1722084.256
JJ1997O001,폐기물처리시설 및 분뇨처리시설의 설치,하수처리장 내 분뇨처리시설 설치사업,916580.109,1775289.89
ME1985O003,폐기물처리시설 및 분뇨처리시설의 설치,서울특별시정화조오니위생처리장건설,941448.2522,1953397.773
HG2000O001,폐기물처리시설 및 분뇨처리시설의 설치,하수슬러지처리시설건설사업,935385.8059,1949966.949
GG2012O002,폐기물처리시설 및 분뇨처리시설의 설치,당진 가곡리 가축분뇨 공공처리시설 증설사업,926476.6403,1887924.218
GG2002O002,폐기물처리시설 및 분뇨처리시설의 설치,서산폐기물최종처리시설조성사업,901329.6826,1889805.288
WJ2005O001,폐기물처리시설 및 분뇨처리시설의 설치,제천시 자원관리센터 조성사업(변경협의),1059851.75,1902139.679
ME1987O003,폐기물처리시설 및 분뇨처리시설의 설치,대전시쓰레기매립장조성사업,997779.0414,1808779.713
GG2004O001,폐기물처리시설 및 분뇨처리시설의 설치,고대지구 폐기물최종처리시설 조성사업,934172.0564,1886864.241
DG2005O001,폐기물처리시설 및 분뇨처리시설의 설치,달성2차산업단지(구지지방산업단지) 폐기물처리시설 설치사업,1082921.556,1738775.378
ND1997O001,폐기물처리시설 및 분뇨처리시설의 설치,동해펄프㈜ 열회수설비 설치,1168676.736,1713819.709
HG1991O001,폐기물처리시설 및 분뇨처리시설의 설치,안양시정화조오니위생처리장건설사업,950770.7017,1931617.245
HG1992O002,폐기물처리시설 및 분뇨처리시설의 설치,성남(분당지구) 폐기물 처리시설 건설사업,971919.8934,1937069.639
JJ2008O001,폐기물처리시설 및 분뇨처리시설의 설치,(주)엔아이티 소각시설 증설사업,916906.4087,1775325.674
ME1989O004,폐기물처리시설 및 분뇨처리시설의 설치,인천직할시쓰레기메립장조성사업,921064.5318,1946829.533
ME1997O002,폐기물처리시설 및 분뇨처리시설의 설치,칠곡생활폐기물소각시설,1096878.89,1772556.951
HG1999O001,폐기물처리시설 및 분뇨처리시설의 설치,파주시쓰레기위생처리시설건설사업,933588.2974,1982706.539
ME2001O002,폐기물처리시설 및 분뇨처리시설의 설치,마포자원회수시설건설사업,945344.9837,1952688.855
DG1999O001,폐기물처리시설 및 분뇨처리시설의 설치,호동쓰레기매립장확장조성공사,1170499.598,1777588.874
DG2010O003,폐기물처리시설 및 분뇨처리시설의 설치,고령군 가축분뇨 공공처리시설 설치사업,903622.9075,1758034.09
ME2015O001,폐기물처리시설 및 분뇨처리시설의 설치,경북북부권 환경에너지 종합타운 조성사업,1087379.815,1840850.853
DG2013O001,폐기물처리시설 및 분뇨처리시설의 설치,강동일반산업단지내 지정폐기물처리시설(매립장)조성사업,982946.1191,1773855.039
ND2007O001,폐기물처리시설 및 분뇨처리시설의 설치,"삼천포화력발전소 제2,3회처리장 증축사업(재협의)",1056154.182,1657605.248
YS2009O003,폐기물처리시설 및 분뇨처리시설의 설치,율촌제1일반산업단지내 폐기물매립시설 설치공사(재협의),1008552.698,1654539.023
ME1995O001,폐기물처리시설 및 분뇨처리시설의 설치,대구시하수슬러지처리시설건설사업,1094046.913,1765966.183
HG2015O001,폐기물처리시설 및 분뇨처리시설의 설치,포천축협 가축분뇨 공동자원화시설 증축공사,974104.4454,1999531.516
ME1997O001,폐기물처리시설 및 분뇨처리시설의 설치,영남권(창원지구)폐기물공공처리장매립시설,1101170.196,1690037.15
DG2012O003,폐기물처리시설 및 분뇨처리시설의 설치,다산2일반산업단지 폐기물매립장 용량증설,899247.3765,1855402.453
GG2013O001,폐기물처리시설 및 분뇨처리시설의 설치,내수 가축분뇨공공처리시설 개선사업,1001890.262,1859137.194
ME1995O005,폐기물처리시설 및 분뇨처리시설의 설치,상무일반폐기물소각시설건설사업,939998.3875,1684970.622
JJ2016O001,폐기물처리시설 및 분뇨처리시설의 설치,김제시 용지면 가축분뇨 공동자원화사업(신흥영농조합법인),957379.8004,1759973.279
JJ2007O001,폐기물처리시설 및 분뇨처리시설의 설치,(주)동원제지 소각시설 증설사업,940974.9826,1735484.047
WJ2015O001,폐기물처리시설 및 분뇨처리시설의 설치,음성 태생일반산업단지 폐기물처리시설(매립장) 조성사업,1003474.459,1884394.184
JJ2011O002,폐기물처리시설 및 분뇨처리시설의 설치,(주)동원제지 소각시설 증설사업,940974.9826,1735484.047
ND2008O003,폐기물처리시설 및 분뇨처리시설의 설치,SK케미칼(주)폐기물에너지 회수시설,1168560.009,1720324.127
DG2008O001,폐기물처리시설 및 분뇨처리시설의 설치,(주)청록 지정폐기물 매립시설 조성사업,1169997.991,1774532.498
ME1985O006,폐기물처리시설 및 분뇨처리시설의 설치,인천직할시분뇨종말처리시설공사,921832.7002,1946465.409
JJ2007O002,폐기물처리시설 및 분뇨처리시설의 설치,군장국가산업단지 군산지구 폐기물처리시설 조성사업,912594.7068,1773230.692
ME1988O003,폐기물처리시설 및 분뇨처리시설의 설치,인천직할시원창동쓰레기매립장 조성사업,923316.524,1946727.964
DG2015O001,폐기물처리시설 및 분뇨처리시설의 설치,경북북부권 환경에너지 종합타운 조성사업,1087379.815,1840850.853
GG2015O004,폐기물처리시설 및 분뇨처리시설의 설치,깨끗한나라(주) 청주공장 소각로 증설사업,985878.5643,1843937.251
HG2015O001,폐기물처리시설 및 분뇨처리시설의 설치,포천축협 가축분뇨 공동자원화시설 증축공사,974104.4453,1999531.516
JJ2016O001,폐기물처리시설 및 분뇨처리시설의 설치,김제시 용지면 가축분뇨...,953477.4788,1759669.419
WJ2015O001,폐기물처리시설 및 분뇨처리시설의 설치,"음성 성본산업단지(구, 음성 태생일반산업단지) 및 폐기물처리시설(매립장) 조성사업",1003474.459,1884394.185
YS2015O002,폐기물처리시설 및 분뇨처리시설의 설치,무안군 가축분뇨 공동자원화시설,899664.7421,1654725.751
YS2018O001,폐기물처리시설 및 분뇨처리시설의 설치,(주)동양환경 폐기물처리시설(소각) 증설사업,902227.9522,1656428.747
ND2018O001,폐기물처리시설 및 분뇨처리시설의 설치,창원시 음폐수 바이오에너지화시설 설치사업,1104635.252,1690839.504
HG2018O002,폐기물처리시설 및 분뇨처리시설의 설치,수원시 음식물자원화시설 증설사업,954541.5371,1915282.765
ND2019O003,폐기물처리시설 및 분뇨처리시설의 설치,김해시 가축분뇨 공공처리시설 증설사업,1120340.334,1702412.34
GG2018O002,폐기물처리시설 및 분뇨처리시설의 설치,(주)바이오팜앤팜스 음식물류 폐기물처리시설(재활용시설) 설치,952735.1612,1867159.62
GG2019O001,폐기물처리시설 및 분뇨처리시설의 설치,홍성군 가축분뇨 공동자원화(에너지화)사업,915994.1516,1837037.497
GG2018O001,폐기물처리시설 및 분뇨처리시설의 설치,(주)영흥산업환경 순환자원 에너지시설 개체공사,970983.6469,1860397.488
ND2018O002,폐기물처리시설 및 분뇨처리시설의 설치,통영·고성 광역자원회수시설 및 부대시설 설치사업,1083357.022,1651673.901
ND2019O002,폐기물처리시설 및 분뇨처리시설의 설치,에코시스템(주) 폐기물 매립시설(4공구 증설) 조성공사,1101210.544,1690082.934
WJ2018O002,폐기물처리시설 및 분뇨처리시설의 설치,태백시 음식물류폐기물 광역화 처리시설 설치사업,1133648.742,1911325.668
DG2019O001,폐기물처리시설 및 분뇨처리시설의 설치,군위군 환경순환형 가축분뇨공공처리시설 설치사업,1092871.046,1808387.254
GG2019O004,폐기물처리시설 및 분뇨처리시설의 설치,대생리클린(주) 음식물류 폐기물 처리시설(재활용시설) 증설,915610.6258,1877738.283
GG2019O003,폐기물처리시설 및 분뇨처리시설의 설치,아산시 유기성폐자원 에너지자원화 사업,953421.7171,1867104.068
GG2019O002,폐기물처리시설 및 분뇨처리시설의 설치,서산시 자원회수(소각)시설 설치사업,906821.6577,1858804.046
GG2018O003,폐기물처리시설 및 분뇨처리시설의 설치,청주시 오창읍 후기리 폐기물처리시설(소각 등) 설치사업,988591.4712,1861915.268
GG2020O003,폐기물처리시설 및 분뇨처리시설의 설치,아산시 유기성폐자원 에너지자원화 사업,953158.2349,1867490.564
HG2020O001,폐기물처리시설 및 분뇨처리시설의 설치,시흥 클린에너지센터 민간투자사업,928810.0502,1926274.987
WJ2018O001,폐기물처리시설 및 분뇨처리시설의 설치,강릉시 폐기물처리시설(소각시설) 설치사업,1130992.723,1966998.219
GG2020O001,폐기물처리시설 및 분뇨처리시설의 설치,아산시 유기성폐자원 에너지자원화 사업,953193.7544,1867474.763
GG2021O001,폐기물처리시설 및 분뇨처리시설의 설치,대전 제2매립장 조성사업,989316.7961,1829602.078
YS2020O001,폐기물처리시설 및 분뇨처리시설의 설치,율촌제1일반산업단지내 폐기물매립시설 설치공사,1008559.148,1654539.242
GG2020O007,폐기물처리시설 및 분뇨처리시설의 설치,보령시 가축분뇨 공동자원화(에너지화) 사업,919240.4629,1831528.209
HG2021O001,폐기물처리시설 및 분뇨처리시설의 설치,에코팜랜드 가축분뇨공공처리시설 설치사업,933207.0876,1906673.233
GG2020O004,폐기물처리시설 및 분뇨처리시설의 설치,태안 분뇨처리시설 확충사업,891540.0088,1869233.569
HG2017M002,특정지역의 개발,송도국제도시 아암공원(B) 개발사업,924359.1429,1935047.913
ME2016M002,특정지역의 개발,새만금 환경생태용지 조성사업(1단계),919303.777,1749800.912
ME2016M002,특정지역의 개발,새만금 환경생태용지 조성사업(1단계),919303.777,1749800.912
ME2009M002,특정지역의 개발,새만금 군산 경제자유구역 새만금산업지구,915707.1157,1770343.044
ME2009M004,특정지역의 개발,인천로봇랜드 조성사업,921121.1721,1947394.641
WJ1994M001,특정지역의 개발,양평공원묘원조성사업,1025659.675,1935930.242
YS2008M001,특정지역의 개발,전라남도 화순군 동면 운농리산57번지 일원,957468.0294,1667763.826
ME2009M001,특정지역의 개발,경상남도 하동군 금남면 대송리/진정리 일원,1030533.809,1663489.641
HG2014M004,특정지역의 개발,인천항 여객부두 복합지원시설 조성사업,920377.682,1936184.048
YS2004M001,특정지역의 개발,(유)바나개발 석산개발사업,1006911.397,1645088.069
ME1990K002,특정지역의 개발,해운대국민관광지,1150401.727,1686212.659
ME1992J001,특정지역의 개발,부산해상신도시 건설사업,1140429.054,1675436.095
ME1991N001,특정지역의 개발,통일동산 조성사업,929189.6568,1975975.379
HG2002M001,특정지역의 개발,기흥공세지구복합단지개발사업,965890.0314,1915991.85
ME1985J002,특정지역의 개발,포항종합제철제3투기장조성,1171556.885,1783687.386
